drug1,drug2,cell,label
MK-4541,SORAFENIB,NCIH23,3.866102787
MK-4541,SORAFENIB,NCIH460,13.88584235
MK-4541,SORAFENIB,NCIH520,15.55973923
MK-4541,SORAFENIB,OV90,3.214109927
MK-4541,SORAFENIB,RKO,6.829990818
MK-4541,SORAFENIB,RPMI7951,1.216701788
MK-4541,SORAFENIB,SKMEL30,7.516178194
MK-4541,SORAFENIB,SKMES1,12.18470888
MK-4541,SORAFENIB,SKOV3,22.30814886
MK-4541,SORAFENIB,SW620,9.477598913
MK-4541,SORAFENIB,SW837,0.650415288
MK-4541,SORAFENIB,T47D,16.7199326
MK-4541,SORAFENIB,UACC62,4.171054028
MK-4541,SORAFENIB,VCAP,1.210274141
MK-4541,SORAFENIB,ZR751,-28.64290107
MK-4541,SUNITINIB,A2058,9.024974365
MK-4541,SUNITINIB,A2780,3.886114826
MK-4541,SUNITINIB,A375,12.6808181
MK-4541,SUNITINIB,A427,6.133953325
MK-4541,SUNITINIB,CAOV3,5.589938397
MK-4541,SUNITINIB,ES2,13.45855296
MK-4541,SUNITINIB,HCT116,9.101098987
MK-4541,SUNITINIB,HT144,7.891675939
MK-4541,SUNITINIB,HT29,13.83261579
MK-4541,SUNITINIB,KPL1,16.5208954
MK-4541,SUNITINIB,LNCAP,-1.315709623
MK-4541,SUNITINIB,LOVO,3.822642403
MK-4541,SUNITINIB,MDAMB436,5.57673439
MK-4541,SUNITINIB,MSTO,6.713122272
MK-4541,SUNITINIB,NCIH1650,-6.919208946
MK-4541,SUNITINIB,NCIH2122,7.029018369
MK-4541,SUNITINIB,NCIH23,4.860559829
MK-4541,SUNITINIB,NCIH460,3.785106832
MK-4541,SUNITINIB,NCIH520,16.46539688
MK-4541,SUNITINIB,OV90,4.5793983
MK-4541,SUNITINIB,RKO,2.801770509
MK-4541,SUNITINIB,RPMI7951,-4.337526859
MK-4541,SUNITINIB,SKMEL30,8.958732073
MK-4541,SUNITINIB,SKMES1,2.450233096
MK-4541,SUNITINIB,SKOV3,0.578277736
MK-4541,SUNITINIB,SW620,2.753082228
MK-4541,SUNITINIB,SW837,-17.64643235
MK-4541,SUNITINIB,T47D,40.42639192
MK-4541,SUNITINIB,UACC62,18.93233605
MK-4541,SUNITINIB,VCAP,16.85587814
MK-4541,SUNITINIB,ZR751,0.781417883
MK-4541,TEMOZOLOMIDE,A2058,3.312411172
MK-4541,TEMOZOLOMIDE,A2780,-9.20450495
MK-4541,TEMOZOLOMIDE,A375,-8.790643119
MK-4541,TEMOZOLOMIDE,A427,-4.372360538
MK-4541,TEMOZOLOMIDE,CAOV3,-76.24592241
MK-4541,TEMOZOLOMIDE,ES2,-5.450481229
MK-4541,TEMOZOLOMIDE,HCT116,-13.0870727
MK-4541,TEMOZOLOMIDE,HT144,-38.14640254
MK-4541,TEMOZOLOMIDE,HT29,-1.863726811
MK-4541,TEMOZOLOMIDE,KPL1,-12.13544383
MK-4541,TEMOZOLOMIDE,LNCAP,1.447318815
MK-4541,TEMOZOLOMIDE,LOVO,-25.83721348
MK-4541,TEMOZOLOMIDE,MDAMB436,1.338622569
MK-4541,TEMOZOLOMIDE,MSTO,-52.30395806
MK-4541,TEMOZOLOMIDE,NCIH1650,-31.78925685
MK-4541,TEMOZOLOMIDE,NCIH2122,-9.382785833
MK-4541,TEMOZOLOMIDE,NCIH23,-15.42192659
MK-4541,TEMOZOLOMIDE,NCIH460,-11.95171647
MK-4541,TEMOZOLOMIDE,NCIH520,-5.413539765
MK-4541,TEMOZOLOMIDE,OV90,-11.80664104
MK-4541,TEMOZOLOMIDE,RKO,0.03578976
MK-4541,TEMOZOLOMIDE,RPMI7951,-2.616085102
MK-4541,TEMOZOLOMIDE,SKMEL30,15.47944126
MK-4541,TEMOZOLOMIDE,SKMES1,-7.940254375
MK-4541,TEMOZOLOMIDE,SKOV3,-18.15850524
MK-4541,TEMOZOLOMIDE,SW620,1.369231114
MK-4541,TEMOZOLOMIDE,SW837,-28.68353523
MK-4541,TEMOZOLOMIDE,T47D,-106.2566397
MK-4541,TEMOZOLOMIDE,UACC62,-3.683832583
MK-4541,TEMOZOLOMIDE,VCAP,3.621981514
MK-4541,TEMOZOLOMIDE,ZR751,-102.1366254
MK-4541,TOPOTECAN,A2058,4.909375335
MK-4541,TOPOTECAN,A2780,10.78568226
MK-4541,TOPOTECAN,A375,-0.567608031
MK-4541,TOPOTECAN,A427,14.68947309
MK-4541,TOPOTECAN,CAOV3,12.48183579
MK-4541,TOPOTECAN,ES2,8.082748352
MK-4541,TOPOTECAN,HCT116,9.999940909
MK-4541,TOPOTECAN,HT144,-4.367384902
MK-4541,TOPOTECAN,HT29,13.9511363
MK-4541,TOPOTECAN,KPL1,20.53731061
MK-4541,TOPOTECAN,LNCAP,-141.5350423
MK-4541,TOPOTECAN,LOVO,8.603951754
MK-4541,TOPOTECAN,MDAMB436,12.23183661
MK-4541,TOPOTECAN,MSTO,0.490224526
MK-4541,TOPOTECAN,NCIH1650,5.914688025
MK-4541,TOPOTECAN,NCIH2122,16.3178085
MK-4541,TOPOTECAN,NCIH23,11.58150418
MK-4541,TOPOTECAN,NCIH460,-10.32833641
MK-4541,TOPOTECAN,NCIH520,11.93836917
MK-4541,TOPOTECAN,OV90,2.827356568
MK-4541,TOPOTECAN,RKO,9.003530866
MK-4541,TOPOTECAN,RPMI7951,4.88392407
MK-4541,TOPOTECAN,SKMEL30,9.180557496
MK-4541,TOPOTECAN,SKMES1,9.277127179
MK-4541,TOPOTECAN,SKOV3,2.646791434
MK-4541,TOPOTECAN,SW620,19.83204511
MK-4541,TOPOTECAN,SW837,8.629114267
MK-4541,TOPOTECAN,T47D,16.27055418
MK-4541,TOPOTECAN,UACC62,3.071506013
MK-4541,TOPOTECAN,VCAP,54.93715218
MK-4541,TOPOTECAN,ZR751,15.64767859
MK-4541,VINBLASTINE,A2058,33.85344713
MK-4541,VINBLASTINE,A2780,-15.67595423
MK-4541,VINBLASTINE,A375,-18.74375604
MK-4541,VINBLASTINE,A427,-35.00450486
MK-4541,VINBLASTINE,CAOV3,-61.97072364
MK-4541,VINBLASTINE,ES2,-5.338554525
MK-4541,VINBLASTINE,HCT116,-26.4678392
MK-4541,VINBLASTINE,HT144,-7.238562934
MK-4541,VINBLASTINE,HT29,-4.846277078
MK-4541,VINBLASTINE,KPL1,41.91425433
MK-4541,VINBLASTINE,LNCAP,-9.952796566
MK-4541,VINBLASTINE,LOVO,-8.207478608
MK-4541,VINBLASTINE,MDAMB436,-24.58798415
MK-4541,VINBLASTINE,MSTO,-34.85469642
MK-4541,VINBLASTINE,NCIH1650,-16.65592701
MK-4541,VINBLASTINE,NCIH2122,-14.73960046
MK-4541,VINBLASTINE,NCIH23,-36.76465236
MK-4541,VINBLASTINE,NCIH460,-11.0591356
MK-4541,VINBLASTINE,NCIH520,-21.04863761
MK-4541,VINBLASTINE,OV90,-20.6522219
MK-4541,VINBLASTINE,RKO,3.408497126
MK-4541,VINBLASTINE,RPMI7951,-18.49715303
MK-4541,VINBLASTINE,SKMEL30,-4.497508222
MK-4541,VINBLASTINE,SKMES1,-10.54323827
MK-4541,VINBLASTINE,SKOV3,3.186606309
MK-4541,VINBLASTINE,SW620,-0.79096829
MK-4541,VINBLASTINE,SW837,-2.401971578
MK-4541,VINBLASTINE,T47D,-34.7084705
MK-4541,VINBLASTINE,UACC62,-13.06306657
MK-4541,VINBLASTINE,VCAP,18.27776056
MK-4541,VINBLASTINE,ZR751,-31.69281871
MK-4541,VINORELBINE,A2058,-18.8844755
MK-4541,VINORELBINE,A2780,-11.09076282
MK-4541,VINORELBINE,A375,3.312427221
MK-4541,VINORELBINE,A427,-30.87460459
MK-4541,VINORELBINE,CAOV3,-49.62158208
MK-4541,VINORELBINE,ES2,11.12774049
MK-4541,VINORELBINE,HCT116,-22.02198169
MK-4541,VINORELBINE,HT144,-14.05754324
MK-4541,VINORELBINE,HT29,-18.37192803
MK-4541,VINORELBINE,KPL1,-2.498879051
MK-4541,VINORELBINE,LNCAP,3.409234622
MK-4541,VINORELBINE,LOVO,-0.188559385
MK-4541,VINORELBINE,MDAMB436,3.157985995
MK-4541,VINORELBINE,MSTO,-31.26805768
MK-4541,VINORELBINE,NCIH1650,7.071755325
MK-4541,VINORELBINE,NCIH2122,-19.48779066
MK-4541,VINORELBINE,NCIH23,-10.07199231
MK-4541,VINORELBINE,NCIH460,7.636532313
MK-4541,VINORELBINE,NCIH520,-2.340506411
MK-4541,VINORELBINE,OV90,23.6914835
MK-4541,VINORELBINE,RKO,-11.04263592
MK-4541,VINORELBINE,RPMI7951,-15.3226363
MK-4541,VINORELBINE,SKMEL30,5.200142816
MK-4541,VINORELBINE,SKMES1,7.244943664
MK-4541,VINORELBINE,SKOV3,1.531544566
MK-4541,VINORELBINE,SW620,-2.559811355
MK-4541,VINORELBINE,SW837,-15.26961977
MK-4541,VINORELBINE,T47D,-9.730919343
MK-4541,VINORELBINE,UACC62,-16.30389212
MK-4541,VINORELBINE,VCAP,-5.069764461
MK-4541,VINORELBINE,ZR751,-29.20033682
MK-4541,ZOLINZA,A2058,-3.004405981
MK-4541,ZOLINZA,A2780,15.93659914
MK-4541,ZOLINZA,A375,-0.726728037
MK-4541,ZOLINZA,A427,-16.52897251
MK-4541,ZOLINZA,CAOV3,31.67795731
MK-4541,ZOLINZA,ES2,-6.751959017
MK-4541,ZOLINZA,HCT116,12.48204217
MK-4541,ZOLINZA,HT144,0.444429837
MK-4541,ZOLINZA,HT29,21.73942206
MK-4541,ZOLINZA,KPL1,14.05112385
MK-4541,ZOLINZA,LNCAP,-49.74103375
MK-4541,ZOLINZA,LOVO,10.41355856
MK-4541,ZOLINZA,MDAMB436,5.95328213
MK-4541,ZOLINZA,MSTO,-92.62813758
MK-4541,ZOLINZA,NCIH1650,17.79573583
MK-4541,ZOLINZA,NCIH2122,22.52459614
MK-4541,ZOLINZA,NCIH23,-5.485544842
MK-4541,ZOLINZA,NCIH460,3.289393282
MK-4541,ZOLINZA,NCIH520,0.629341802
MK-4541,ZOLINZA,OV90,-5.715239319
MK-4541,ZOLINZA,RKO,21.8718258
MK-4541,ZOLINZA,RPMI7951,4.630975247
MK-4541,ZOLINZA,SKMEL30,16.61006099
MK-4541,ZOLINZA,SKMES1,6.059182723
MK-4541,ZOLINZA,SKOV3,29.71242973
MK-4541,ZOLINZA,SW620,7.352566192
MK-4541,ZOLINZA,SW837,23.4437746
MK-4541,ZOLINZA,T47D,28.38441741
MK-4541,ZOLINZA,UACC62,9.594567292
MK-4541,ZOLINZA,VCAP,38.09223417
MK-4541,ZOLINZA,ZR751,-27.19938225
MK-4827,ABT-888,A2058,-21.70958503
MK-4827,ABT-888,A2780,-15.06682657
MK-4827,ABT-888,A375,-20.25680346
MK-4827,ABT-888,A427,-9.721448898
MK-4827,ABT-888,CAOV3,-44.05137957
MK-4827,ABT-888,ES2,-6.552240007
MK-4827,ABT-888,HCT116,-2.968479833
MK-4827,ABT-888,HT144,-27.39012608
MK-4827,ABT-888,HT29,8.804011468
MK-4827,ABT-888,KPL1,-2.919967535
MK-4827,ABT-888,LNCAP,-50.21620144
MK-4827,ABT-888,LOVO,-10.49160317
MK-4827,ABT-888,MDAMB436,-3.415619053
MK-4827,ABT-888,MSTO,-10.98094925
MK-4827,ABT-888,NCIH1650,-15.65087664
MK-4827,ABT-888,NCIH2122,-3.193496465
MK-4827,ABT-888,NCIH23,-8.993707413
MK-4827,ABT-888,NCIH460,-13.33376737
MK-4827,ABT-888,NCIH520,-8.596830872
MK-4827,ABT-888,OV90,0.23490675
MK-4827,ABT-888,RKO,-6.944775833
MK-4827,ABT-888,RPMI7951,-2.146500877
MK-4827,ABT-888,SKMEL30,-3.059967541
MK-4827,ABT-888,SKMES1,-6.998019041
MK-4827,ABT-888,SKOV3,0.17021365
MK-4827,ABT-888,SW620,-4.818807467
MK-4827,ABT-888,SW837,-60.44111464
MK-4827,ABT-888,T47D,-0.198489483
MK-4827,ABT-888,UACC62,-14.40390946
MK-4827,ABT-888,VCAP,-3.481466676
MK-4827,ABT-888,ZR751,-18.81288319
MK-4827,BEZ-235,A2058,0.573130605
MK-4827,BEZ-235,A2780,10.71321489
MK-4827,BEZ-235,A375,45.06314429
MK-4827,BEZ-235,A427,16.19111752
MK-4827,BEZ-235,CAOV3,-2.520259996
MK-4827,BEZ-235,ES2,7.67915361
MK-4827,BEZ-235,HCT116,13.69707511
MK-4827,BEZ-235,HT144,22.51423297
MK-4827,BEZ-235,HT29,19.62707524
MK-4827,BEZ-235,KPL1,17.75993876
MK-4827,BEZ-235,LNCAP,67.3045457
MK-4827,BEZ-235,LOVO,13.13126967
MK-4827,BEZ-235,MDAMB436,22.99900699
MK-4827,BEZ-235,MSTO,13.11923247
MK-4827,BEZ-235,NCIH1650,7.677864073
MK-4827,BEZ-235,NCIH2122,14.89365631
MK-4827,BEZ-235,NCIH23,-4.527918302
MK-4827,BEZ-235,NCIH460,31.66413676
MK-4827,BEZ-235,NCIH520,13.26673616
MK-4827,BEZ-235,OV90,10.68192711
MK-4827,BEZ-235,RKO,13.93738286
MK-4827,BEZ-235,RPMI7951,17.48689581
MK-4827,BEZ-235,SKMEL30,25.03969819
MK-4827,BEZ-235,SKMES1,16.10967114
MK-4827,BEZ-235,SKOV3,5.575054424
MK-4827,BEZ-235,SW620,5.094878294
MK-4827,BEZ-235,SW837,11.03332263
MK-4827,BEZ-235,T47D,110.1087282
MK-4827,BEZ-235,UACC62,17.19193478
MK-4827,BEZ-235,VCAP,21.14351696
MK-4827,BEZ-235,ZR751,13.61621493
MK-4827,BORTEZOMIB,A2058,1.361695813
MK-4827,BORTEZOMIB,A2780,-10.3967464
MK-4827,BORTEZOMIB,A375,-22.39011546
MK-4827,BORTEZOMIB,A427,-8.639953364
MK-4827,BORTEZOMIB,CAOV3,-21.75172342
MK-4827,BORTEZOMIB,ES2,-19.95916294
MK-4827,BORTEZOMIB,HCT116,1.871605669
MK-4827,BORTEZOMIB,HT144,-153.9406707
MK-4827,BORTEZOMIB,HT29,-17.70952785
MK-4827,BORTEZOMIB,KPL1,3.392514502
MK-4827,BORTEZOMIB,LNCAP,-151.2309129
MK-4827,BORTEZOMIB,LOVO,4.844794152
MK-4827,BORTEZOMIB,MDAMB436,11.38801385
MK-4827,BORTEZOMIB,MSTO,36.17946125
MK-4827,BORTEZOMIB,NCIH1650,-20.68081601
MK-4827,BORTEZOMIB,NCIH2122,21.45523131
MK-4827,BORTEZOMIB,NCIH23,-4.951219182
MK-4827,BORTEZOMIB,NCIH460,14.5480178
MK-4827,BORTEZOMIB,NCIH520,-32.43348826
MK-4827,BORTEZOMIB,OV90,-4.576218374
MK-4827,BORTEZOMIB,RKO,8.153918499
MK-4827,BORTEZOMIB,RPMI7951,-12.09441404
MK-4827,BORTEZOMIB,SKMEL30,-1.857247564
MK-4827,BORTEZOMIB,SKMES1,-13.01422677
MK-4827,BORTEZOMIB,SKOV3,3.528174616
MK-4827,BORTEZOMIB,SW620,0.818950094
MK-4827,BORTEZOMIB,SW837,-154.4375722
MK-4827,BORTEZOMIB,T47D,-11.2295534
MK-4827,BORTEZOMIB,UACC62,-3.583516463
MK-4827,BORTEZOMIB,VCAP,-8.953781546
MK-4827,BORTEZOMIB,ZR751,2.085547154
MK-4827,DASATINIB,A2058,15.12105354
MK-4827,DASATINIB,A2780,65.13695999
MK-4827,DASATINIB,A375,31.83880147
MK-4827,DASATINIB,A427,20.33774842
MK-4827,DASATINIB,CAOV3,5.404739067
MK-4827,DASATINIB,ES2,-4.520860306
MK-4827,DASATINIB,HCT116,-4.725566271
MK-4827,DASATINIB,HT144,-38.13791476
MK-4827,DASATINIB,HT29,26.43307598
MK-4827,DASATINIB,KPL1,15.12493264
MK-4827,DASATINIB,LNCAP,23.45734726
MK-4827,DASATINIB,LOVO,34.29853174
MK-4827,DASATINIB,MDAMB436,28.89680491
MK-4827,DASATINIB,MSTO,90.80406156
MK-4827,DASATINIB,NCIH1650,30.81865626
MK-4827,DASATINIB,NCIH2122,-48.85307597
MK-4827,DASATINIB,NCIH23,11.33847901
MK-4827,DASATINIB,NCIH460,10.86882882
MK-4827,DASATINIB,NCIH520,55.17163732
MK-4827,DASATINIB,OV90,-5.875722896
MK-4827,DASATINIB,RKO,23.7353556
MK-4827,DASATINIB,RPMI7951,17.57329806
MK-4827,DASATINIB,SKMEL30,-23.27005194
MK-4827,DASATINIB,SKMES1,0.924967469
MK-4827,DASATINIB,SKOV3,-5.519415336
MK-4827,DASATINIB,SW620,37.05633783
MK-4827,DASATINIB,SW837,19.00862685
MK-4827,DASATINIB,T47D,-15.38395731
MK-4827,DASATINIB,UACC62,4.856438571
MK-4827,DASATINIB,VCAP,29.84276493
MK-4827,DASATINIB,ZR751,27.37080776
MK-4827,DINACICLIB,A2058,-3.324391676
MK-4827,DINACICLIB,A2780,5.874173936
MK-4827,DINACICLIB,A375,-12.75710589
MK-4827,DINACICLIB,A427,-5.512367032
MK-4827,DINACICLIB,CAOV3,-6.287873725
MK-4827,DINACICLIB,ES2,-18.76921564
MK-4827,DINACICLIB,HCT116,-8.47155097
MK-4827,DINACICLIB,HT144,-6.752588361
MK-4827,DINACICLIB,HT29,-5.784939593
MK-4827,DINACICLIB,KPL1,4.580338368
MK-4827,DINACICLIB,LNCAP,-1.870128722
MK-4827,DINACICLIB,LOVO,-12.53597676
MK-4827,DINACICLIB,MDAMB436,2.334519763
MK-4827,DINACICLIB,MSTO,-2.555738146
MK-4827,DINACICLIB,NCIH1650,2.261413881
MK-4827,DINACICLIB,NCIH2122,10.50221996
MK-4827,DINACICLIB,NCIH23,-12.95214228
MK-4827,DINACICLIB,NCIH460,10.68143595
MK-4827,DINACICLIB,NCIH520,-11.57183416
MK-4827,DINACICLIB,OV90,-19.65876003
MK-4827,DINACICLIB,RKO,1.189695339
MK-4827,DINACICLIB,RPMI7951,-1.430816669
MK-4827,DINACICLIB,SKMEL30,-6.960430131
MK-4827,DINACICLIB,SKMES1,0.126923395
MK-4827,DINACICLIB,SKOV3,1.251936992
MK-4827,DINACICLIB,SW620,-6.138001231
MK-4827,DINACICLIB,SW837,-18.83432402
MK-4827,DINACICLIB,T47D,-28.79779446
MK-4827,DINACICLIB,UACC62,-0.104040789
MK-4827,DINACICLIB,VCAP,8.542395451
MK-4827,DINACICLIB,ZR751,3.056508804
MK-4827,ERLOTINIB,A2058,13.73987912
MK-4827,ERLOTINIB,A2780,4.926175235
MK-4827,ERLOTINIB,A375,11.32034191
MK-4827,ERLOTINIB,A427,-8.675867311
MK-4827,ERLOTINIB,CAOV3,4.79032205
MK-4827,ERLOTINIB,ES2,-8.09037242
MK-4827,ERLOTINIB,HCT116,1.204997052
MK-4827,ERLOTINIB,HT144,4.508260175
MK-4827,ERLOTINIB,HT29,16.45358357
MK-4827,ERLOTINIB,KPL1,23.50045577
MK-4827,ERLOTINIB,LNCAP,-15.22697238
MK-4827,ERLOTINIB,LOVO,16.4102642
MK-4827,ERLOTINIB,MDAMB436,12.57877361
MK-4827,ERLOTINIB,MSTO,33.17163046
MK-4827,ERLOTINIB,NCIH1650,5.290285558
MK-4827,ERLOTINIB,NCIH2122,20.40126925
MK-4827,ERLOTINIB,NCIH23,-6.630228417
MK-4827,ERLOTINIB,NCIH460,3.639060661
MK-4827,ERLOTINIB,NCIH520,5.660442539
MK-4827,ERLOTINIB,OV90,-10.55693101
MK-4827,ERLOTINIB,RKO,2.950155374
MK-4827,ERLOTINIB,RPMI7951,-2.448619482
MK-4827,ERLOTINIB,SKMEL30,-3.590055117
MK-4827,ERLOTINIB,SKMES1,10.00666735
MK-4827,ERLOTINIB,SKOV3,7.514789119
MK-4827,ERLOTINIB,SW620,6.298916282
MK-4827,ERLOTINIB,SW837,25.48342696
MK-4827,ERLOTINIB,T47D,0.227066041
MK-4827,ERLOTINIB,UACC62,4.88691894
MK-4827,ERLOTINIB,VCAP,19.30350683
MK-4827,ERLOTINIB,ZR751,26.61921541
MK-4827,GELDANAMYCIN,A2058,33.02572565
MK-4827,GELDANAMYCIN,A2780,6.859486961
MK-4827,GELDANAMYCIN,A375,-23.72864256
MK-4827,GELDANAMYCIN,A427,3.515367395
MK-4827,GELDANAMYCIN,CAOV3,-11.24477168
MK-4827,GELDANAMYCIN,ES2,-1.21475759
MK-4827,GELDANAMYCIN,HCT116,5.968614222
MK-4827,GELDANAMYCIN,HT144,-192.3795413
MK-4827,GELDANAMYCIN,HT29,-1.834416092
MK-4827,GELDANAMYCIN,KPL1,6.188230217
MK-4827,GELDANAMYCIN,LNCAP,-146.8610115
MK-4827,GELDANAMYCIN,LOVO,-17.26781172
MK-4827,GELDANAMYCIN,MDAMB436,16.69998153
MK-4827,GELDANAMYCIN,MSTO,-9.004330625
MK-4827,GELDANAMYCIN,NCIH1650,1.716452391
MK-4827,GELDANAMYCIN,NCIH2122,7.423514473
MK-4827,GELDANAMYCIN,NCIH23,-14.19073386
MK-4827,GELDANAMYCIN,NCIH460,2.124593542
MK-4827,GELDANAMYCIN,NCIH520,3.418571611
MK-4827,GELDANAMYCIN,OV90,-6.191225867
MK-4827,GELDANAMYCIN,RKO,-2.771483432
MK-4827,GELDANAMYCIN,RPMI7951,-2.867792917
MK-4827,GELDANAMYCIN,SKMEL30,9.59874505
MK-4827,GELDANAMYCIN,SKMES1,7.961360221
MK-4827,GELDANAMYCIN,SKOV3,-6.642267796
MK-4827,GELDANAMYCIN,SW620,2.148309067
MK-4827,GELDANAMYCIN,SW837,-159.2956556
MK-4827,GELDANAMYCIN,T47D,-21.71288315
MK-4827,GELDANAMYCIN,UACC62,-15.75738636
MK-4827,GELDANAMYCIN,VCAP,17.31681488
MK-4827,GELDANAMYCIN,ZR751,-11.93602233
MK-4827,MK-2206,A2058,49.61826057
MK-4827,MK-2206,A2780,29.63735753
MK-4827,MK-2206,A375,24.40509687
MK-4827,MK-2206,A427,27.48962474
MK-4827,MK-2206,CAOV3,19.35802614
MK-4827,MK-2206,ES2,-0.143089336
MK-4827,MK-2206,HCT116,11.18316282
MK-4827,MK-2206,HT144,10.0544587
MK-4827,MK-2206,HT29,24.44986167
MK-4827,MK-2206,KPL1,45.91860721
MK-4827,MK-2206,LNCAP,-1.151403425
MK-4827,MK-2206,LOVO,12.72684049
MK-4827,MK-2206,MDAMB436,16.56376489
MK-4827,MK-2206,MSTO,13.15257437
MK-4827,MK-2206,NCIH1650,14.45407727
MK-4827,MK-2206,NCIH2122,58.42670092
MK-4827,MK-2206,NCIH23,15.76993022
MK-4827,MK-2206,NCIH460,34.08631299
MK-4827,MK-2206,NCIH520,19.84779993
MK-4827,MK-2206,OV90,10.05560191
MK-4827,MK-2206,RKO,69.39351261
MK-4827,MK-2206,RPMI7951,15.70141864
MK-4827,MK-2206,SKMEL30,4.503925957
MK-4827,MK-2206,SKMES1,28.64125665
MK-4827,MK-2206,SKOV3,16.37355483
MK-4827,MK-2206,SW620,36.54412001
MK-4827,MK-2206,SW837,33.26789276
MK-4827,MK-2206,T47D,11.82662295
MK-4827,MK-2206,UACC62,11.15283864
MK-4827,MK-2206,VCAP,23.96500405
MK-4827,MK-2206,ZR751,22.46510209
MK-4827,MK-8669,A2058,10.34107555
MK-4827,MK-8669,A2780,21.78450235
MK-4827,MK-8669,A375,43.98027013
MK-4827,MK-8669,A427,33.2012221
MK-4827,MK-8669,CAOV3,-3.446107071
MK-4827,MK-8669,ES2,9.819853817
MK-4827,MK-8669,HCT116,2.386325257
MK-4827,MK-8669,HT144,10.6476493
MK-4827,MK-8669,HT29,31.83647965
MK-4827,MK-8669,KPL1,34.34160551
MK-4827,MK-8669,LNCAP,6.714482689
MK-4827,MK-8669,LOVO,22.08557507
MK-4827,MK-8669,MDAMB436,19.77089859
MK-4827,MK-8669,MSTO,-6.994062215
MK-4827,MK-8669,NCIH1650,22.68902782
MK-4827,MK-8669,NCIH2122,28.82946825
MK-4827,MK-8669,NCIH23,18.76364586
MK-4827,MK-8669,NCIH460,10.82607054
MK-4827,MK-8669,NCIH520,9.909229782
MK-4827,MK-8669,OV90,14.04001813
MK-4827,MK-8669,RKO,33.37876583
MK-4827,MK-8669,RPMI7951,19.85655463
MK-4827,MK-8669,SKMEL30,23.87634707
MK-4827,MK-8669,SKMES1,20.55776165
MK-4827,MK-8669,SKOV3,22.84941187
MK-4827,MK-8669,SW620,24.03651114
MK-4827,MK-8669,SW837,17.1475873
MK-4827,MK-8669,T47D,34.45598785
MK-4827,MK-8669,UACC62,10.85461955
MK-4827,MK-8669,VCAP,34.69813515
MK-4827,MK-8669,ZR751,25.74404286
MK-4827,MK-8776,A2058,76.23093818
MK-4827,MK-8776,A2058,43.20820872
MK-4827,MK-8776,A2780,21.63069464
MK-4827,MK-8776,A375,38.72630223
MK-4827,MK-8776,A375,27.99296021
MK-4827,MK-8776,A427,3.052011982
MK-4827,MK-8776,A427,-12.0583844
MK-4827,MK-8776,CAOV3,22.37858557
MK-4827,MK-8776,CAOV3,31.91727843
MK-4827,MK-8776,ES2,-20.68245208
MK-4827,MK-8776,ES2,-53.03706168
MK-4827,MK-8776,HCT116,17.36959021
MK-4827,MK-8776,HCT116,16.88338178
MK-4827,MK-8776,HT144,21.76635089
MK-4827,MK-8776,HT29,7.332799174
MK-4827,MK-8776,HT29,-5.442579178
MK-4827,MK-8776,KPL1,10.06632802
MK-4827,MK-8776,LNCAP,-12.09874647
MK-4827,MK-8776,LOVO,4.539760591
MK-4827,MK-8776,LOVO,-25.49068361
MK-4827,MK-8776,MDAMB436,25.65777401
MK-4827,MK-8776,MSTO,11.08032153
MK-4827,MK-8776,NCIH1650,-0.02895417
MK-4827,MK-8776,NCIH1650,-14.93899348
MK-4827,MK-8776,NCIH2122,1.624573071
MK-4827,MK-8776,NCIH2122,-28.50079957
MK-4827,MK-8776,NCIH23,-1.487525124
MK-4827,MK-8776,NCIH23,-7.961734109
MK-4827,MK-8776,NCIH460,18.92645726
MK-4827,MK-8776,NCIH520,16.96755402
MK-4827,MK-8776,OV90,7.278462852
MK-4827,MK-8776,RKO,11.45700272
MK-4827,MK-8776,RPMI7951,-6.406523712
MK-4827,MK-8776,SKMEL30,23.4368935
MK-4827,MK-8776,SKMES1,-1.742250597
MK-4827,MK-8776,SKOV3,6.085001538
MK-4827,MK-8776,SW620,12.60134323
MK-4827,MK-8776,SW620,2.487007772
MK-4827,MK-8776,SW837,-11.45302592
MK-4827,MK-8776,T47D,-14.81381286
MK-4827,MK-8776,UACC62,7.914317762
MK-4827,MK-8776,VCAP,18.58371939
MK-4827,MK-8776,ZR751,7.202368809
MK-4827,OXALIPLATIN,A2058,17.49939545
MK-4827,OXALIPLATIN,A2780,1.142024168
MK-4827,OXALIPLATIN,A375,-13.12403416
MK-4827,OXALIPLATIN,A427,-12.08454218
MK-4827,OXALIPLATIN,CAOV3,-10.69339306
MK-4827,OXALIPLATIN,ES2,-11.94318529
MK-4827,OXALIPLATIN,HCT116,13.20611377
MK-4827,OXALIPLATIN,HT144,-12.90403791
MK-4827,OXALIPLATIN,HT29,-2.333874771
MK-4827,OXALIPLATIN,KPL1,-1.074116006
MK-4827,OXALIPLATIN,LNCAP,9.212821242
MK-4827,OXALIPLATIN,LOVO,-17.71637215
MK-4827,OXALIPLATIN,MDAMB436,-7.027663041
MK-4827,OXALIPLATIN,MSTO,-4.0413467
MK-4827,OXALIPLATIN,NCIH1650,-6.860174398
MK-4827,OXALIPLATIN,NCIH2122,4.948883475
MK-4827,OXALIPLATIN,NCIH23,-15.55740914
MK-4827,OXALIPLATIN,NCIH460,-14.30528425
MK-4827,OXALIPLATIN,NCIH520,2.960804999
MK-4827,OXALIPLATIN,OV90,-24.31968963
MK-4827,OXALIPLATIN,RKO,-6.000053455
